commit_id,project_id,sprint_id,developer_id,commit_timestamp,lines_added,lines_deleted,files_changed
C0004354,P005,S0048,D0031,2024-04-09 07:53:56.757796,23,14,1
C0004355,P005,S0048,D0018,2024-04-02 16:29:31.684977,6,7,2
C0004356,P005,S0048,D0023,2024-04-08 11:07:16.035810,34,8,8
C0004357,P005,S0048,D0023,2024-04-05 11:41:57.174102,119,27,1
C0004358,P005,S0048,D0031,2024-04-05 00:47:58.489048,125,0,10
C0004359,P005,S0048,D0018,2024-04-10 13:16:25.012697,15,21,6
C0004360,P005,S0048,D0023,2024-04-07 03:00:04.836186,27,45,2
C0004361,P005,S0048,D0023,2024-04-10 22:27:15.417004,48,17,1
C0004362,P005,S0048,D0023,2024-04-05 20:19:56.742962,57,20,1
C0004363,P005,S0048,D0018,2024-04-06 03:36:58.470014,32,13,1
C0004364,P005,S0048,D0055,2024-04-08 20:53:50.562576,87,9,5
C0004365,P005,S0048,D0003,2024-04-05 16:21:56.214105,29,14,2
C0004366,P005,S0048,D0023,2024-04-11 00:47:19.026993,26,7,1
C0004367,P005,S0048,D0023,2024-04-12 23:25:58.133922,14,29,3
C0004368,P005,S0048,D0031,2024-04-12 17:44:27.058504,56,5,2
C0004369,P005,S0048,D0031,2024-04-03 08:46:14.577366,96,11,3
C0004370,P005,S0048,D0031,2024-04-10 03:13:22.167398,50,18,3
C0004371,P005,S0048,D0031,2024-03-31 02:33:19.265268,10,11,1
C0004372,P005,S0048,D0055,2024-04-05 11:06:01.400063,26,9,1
C0004373,P005,S0048,D0055,2024-04-06 12:04:17.221464,165,31,1
C0004374,P005,S0048,D0003,2024-04-09 18:15:42.466210,19,6,1
C0004375,P005,S0048,D0023,2024-04-07 18:02:07.201472,52,19,2
C0004376,P005,S0048,D0018,2024-04-05 17:56:33.551106,51,11,4
C0004377,P005,S0048,D0018,2024-04-09 13:51:44.287093,101,7,3
C0004378,P005,S0048,D0018,2024-04-10 00:15:13.741262,28,38,1
C0004379,P005,S0048,D0018,2024-04-04 03:04:51.636761,117,14,1
C0004380,P005,S0048,D0003,2024-04-04 08:58:50.527405,79,23,1
C0004381,P005,S0048,D0018,2024-04-03 13:23:24.901626,5,14,3
C0004382,P005,S0048,D0023,2024-04-12 02:23:41.312900,98,48,2
C0004383,P005,S0048,D0031,2024-04-02 17:59:12.761318,174,6,16
C0004384,P005,S0048,D0023,2024-04-04 01:51:06.707592,36,9,2
C0004385,P005,S0048,D0003,2024-04-10 05:05:12.437050,65,7,3
C0004386,P005,S0048,D0003,2024-04-02 09:39:47.942228,7,10,4
C0004387,P005,S0048,D0018,2024-04-06 12:47:10.053954,14,37,1
C0004388,P005,S0048,D0055,2024-04-07 12:13:04.810757,47,12,4
C0004389,P005,S0048,D0018,2024-04-08 18:14:00.030866,40,44,4
C0004390,P005,S0048,D0018,2024-04-01 00:14:30.566511,43,32,2
C0004391,P005,S0048,D0003,2024-04-09 04:25:52.964719,80,4,1
C0004392,P005,S0048,D0055,2024-03-31 11:34:30.411337,91,38,2
C0004393,P005,S0048,D0055,2024-04-08 15:56:33.751264,76,24,6
C0004394,P005,S0048,D0055,2024-04-10 05:23:15.845195,106,4,7
C0004395,P005,S0048,D0031,2024-04-08 15:19:40.700235,63,37,1
C0004396,P005,S0048,D0003,2024-04-03 09:29:30.168833,14,27,1
C0004397,P005,S0048,D0003,2024-04-06 13:20:52.032538,67,6,2
C0004398,P005,S0048,D0055,2024-04-08 17:53:05.991062,20,5,1
C0004399,P005,S0048,D0023,2024-04-03 04:38:49.354591,62,4,2
C0004400,P005,S0048,D0018,2024-04-10 21:24:05.749786,126,27,1
C0004401,P005,S0048,D0003,2024-04-02 15:15:47.246358,19,14,2
C0004402,P005,S0049,D0055,2024-04-17 09:03:17.218214,40,29,9
C0004403,P005,S0049,D0055,2024-04-26 16:34:52.814263,114,14,2
C0004404,P005,S0049,D0003,2024-04-16 04:35:25.083933,31,37,2
C0004405,P005,S0049,D0023,2024-04-15 02:36:00.342782,31,21,3
C0004406,P005,S0049,D0031,2024-04-15 01:27:09.266482,64,7,3
C0004407,P005,S0049,D0055,2024-04-16 20:25:53.300140,85,3,8
C0004408,P005,S0049,D0018,2024-04-26 20:53:25.645029,7,38,1
C0004409,P005,S0049,D0055,2024-04-19 11:47:48.112003,100,41,2
C0004410,P005,S0049,D0023,2024-04-23 18:28:08.910716,21,91,3
C0004411,P005,S0049,D0031,2024-04-22 08:00:16.223667,19,9,2
C0004412,P005,S0049,D0031,2024-04-16 21:12:13.970846,107,45,1
C0004413,P005,S0049,D0031,2024-04-21 06:36:06.774264,134,12,1
C0004414,P005,S0049,D0031,2024-04-15 00:24:06.483163,14,29,6
C0004415,P005,S0049,D0023,2024-04-18 11:28:45.518344,101,17,4
C0004416,P005,S0049,D0023,2024-04-18 01:53:23.247591,50,52,2
C0004417,P005,S0049,D0023,2024-04-25 14:56:08.117105,79,28,1
C0004418,P005,S0049,D0031,2024-04-21 20:52:18.137476,19,17,1
C0004419,P005,S0049,D0003,2024-04-15 10:42:13.041744,52,3,2
C0004420,P005,S0049,D0018,2024-04-17 18:35:54.245084,103,21,4
C0004421,P005,S0049,D0055,2024-04-18 09:50:39.727425,20,31,3
C0004422,P005,S0049,D0023,2024-04-18 21:45:46.512076,44,15,2
C0004423,P005,S0049,D0023,2024-04-21 01:30:47.383997,18,36,4
C0004424,P005,S0049,D0031,2024-04-14 16:25:40.784970,60,22,1
C0004425,P005,S0049,D0023,2024-04-20 02:36:17.635475,77,61,1
C0004426,P005,S0049,D0031,2024-04-21 20:42:52.436448,6,10,3
C0004427,P005,S0049,D0023,2024-04-22 03:48:08.437936,66,24,1
C0004428,P005,S0049,D0031,2024-04-24 18:52:34.294626,74,8,2
C0004429,P005,S0049,D0023,2024-04-21 20:10:36.294832,113,50,3
C0004430,P005,S0049,D0055,2024-04-22 11:26:54.388760,20,9,1
C0004431,P005,S0049,D0003,2024-04-26 13:05:08.947911,69,33,1
C0004432,P005,S0049,D0023,2024-04-22 08:29:58.175709,29,25,4
C0004433,P005,S0049,D0003,2024-04-26 18:14:39.526106,55,14,3
C0004434,P005,S0049,D0003,2024-04-20 19:34:09.849260,11,5,1
C0004435,P005,S0049,D0018,2024-04-22 00:42:17.829364,47,2,4
C0004436,P005,S0049,D0023,2024-04-23 19:23:49.334598,42,13,1
C0004437,P005,S0049,D0003,2024-04-22 11:10:18.499885,57,45,11
C0004438,P005,S0049,D0018,2024-04-24 02:10:41.059046,45,4,3
C0004439,P005,S0049,D0018,2024-04-19 16:27:32.961534,46,19,1
C0004440,P005,S0049,D0023,2024-04-15 18:56:42.764369,36,66,1
C0004441,P005,S0049,D0031,2024-04-23 09:25:11.924430,31,19,1
C0004442,P005,S0049,D0031,2024-04-19 05:19:06.706190,30,5,1
C0004443,P005,S0049,D0055,2024-04-17 01:17:04.715460,55,50,3
C0004444,P005,S0049,D0023,2024-04-15 03:48:22.190311,31,5,1
C0004445,P005,S0049,D0023,2024-04-17 22:07:26.659804,22,82,7
C0004446,P005,S0049,D0031,2024-04-25 13:42:58.620894,31,22,1
C0004447,P005,S0049,D0018,2024-04-21 23:07:49.906711,57,69,4
C0004448,P005,S0049,D0018,2024-04-18 01:38:14.757641,48,51,3
C0004449,P005,S0049,D0003,2024-04-19 00:37:21.690077,154,39,3
C0004450,P005,S0049,D0031,2024-04-16 05:46:04.757079,9,0,3
C0004451,P005,S0049,D0055,2024-04-24 08:49:48.396709,9,53,4
C0004452,P005,S0049,D0018,2024-04-22 13:21:33.423926,25,7,6
C0004453,P005,S0049,D0003,2024-04-21 09:51:50.057918,56,30,1
C0004454,P005,S0049,D0018,2024-04-25 11:55:35.873663,49,3,1
C0004455,P005,S0049,D0003,2024-04-18 19:26:08.704311,73,9,1
C0004456,P005,S0049,D0018,2024-04-25 18:23:14.838900,21,8,3
C0004457,P005,S0049,D0023,2024-04-23 20:07:39.210633,30,51,5
C0004458,P005,S0049,D0003,2024-04-15 03:22:03.183717,59,43,6
C0004459,P005,S0049,D0003,2024-04-23 04:08:01.126774,99,30,1
C0004460,P005,S0049,D0055,2024-04-21 12:37:49.537580,108,13,3
C0004461,P005,S0049,D0003,2024-04-26 10:34:09.996877,37,20,3
C0004462,P005,S0049,D0031,2024-04-16 05:12:53.726412,65,22,3
C0004463,P005,S0049,D0003,2024-04-15 11:25:13.574198,100,23,1
C0004464,P005,S0049,D0018,2024-04-16 02:34:47.728293,35,21,7
C0004465,P005,S0049,D0023,2024-04-22 22:53:50.115478,35,20,8
C0004466,P005,S0049,D0018,2024-04-17 03:43:08.076680,23,8,6
C0004467,P005,S0049,D0023,2024-04-22 06:16:51.501361,96,4,1
C0004468,P005,S0049,D0031,2024-04-18 02:49:11.497759,13,11,3
C0004469,P005,S0049,D0023,2024-04-18 18:21:36.060274,58,12,2
C0004470,P005,S0049,D0018,2024-04-14 07:04:22.061779,23,1,3
C0004471,P005,S0049,D0055,2024-04-23 05:36:28.817862,44,14,2
C0004472,P005,S0049,D0031,2024-04-15 01:35:40.541316,13,9,2
C0004473,P005,S0049,D0018,2024-04-24 03:05:36.488974,51,5,1
C0004474,P005,S0049,D0018,2024-04-21 10:06:43.967115,30,9,3
C0004475,P005,S0049,D0018,2024-04-23 15:30:32.365043,6,52,7
C0004476,P005,S0049,D0003,2024-04-24 20:10:47.869457,22,41,2
C0004477,P005,S0049,D0031,2024-04-18 14:50:18.288190,33,39,4
C0004478,P005,S0049,D0018,2024-04-21 18:54:28.436910,27,50,1
C0004479,P005,S0049,D0023,2024-04-21 04:10:57.853953,41,1,5
C0004480,P005,S0049,D0055,2024-04-16 23:52:45.195787,39,2,1
C0004481,P005,S0049,D0023,2024-04-19 18:13:55.460279,3,31,3
C0004482,P005,S0049,D0031,2024-04-20 16:06:29.242670,45,8,2
C0004483,P005,S0049,D0031,2024-04-19 05:04:40.160934,80,6,1
C0004484,P005,S0049,D0018,2024-04-20 23:39:57.495026,63,5,3
C0004485,P005,S0049,D0055,2024-04-21 10:58:47.560254,27,44,4
C0004486,P005,S0049,D0003,2024-04-23 04:56:36.820766,16,43,8
C0004487,P005,S0049,D0031,2024-04-25 10:50:33.646340,35,3,3
C0004488,P005,S0049,D0003,2024-04-25 07:24:23.515398,80,18,1
C0004489,P005,S0049,D0018,2024-04-18 04:07:36.416775,59,21,1
C0004490,P005,S0049,D0031,2024-04-16 19:23:02.605736,41,2,5
C0004491,P005,S0049,D0031,2024-04-16 02:14:31.479911,46,15,2
C0004492,P005,S0049,D0023,2024-04-22 09:43:27.084783,97,29,3
C0004493,P005,S0050,D0003,2024-05-10 03:30:25.377498,16,44,1
C0004494,P005,S0050,D0003,2024-05-06 02:19:14.458288,28,2,1
C0004495,P005,S0050,D0003,2024-05-11 02:30:45.020790,53,12,3
C0004496,P005,S0050,D0018,2024-05-07 15:53:22.643667,57,22,3
C0004497,P005,S0050,D0031,2024-05-04 17:05:56.409056,114,31,2
C0004498,P005,S0050,D0031,2024-05-06 20:04:03.370569,50,56,1
C0004499,P005,S0050,D0018,2024-05-01 07:49:50.288031,96,29,5
C0004500,P005,S0050,D0003,2024-05-11 18:22:42.362005,38,0,6
C0004501,P005,S0050,D0055,2024-05-11 06:01:20.995628,12,79,4
C0004502,P005,S0050,D0003,2024-05-07 20:55:19.103056,163,10,2
C0004503,P005,S0050,D0055,2024-05-07 21:31:49.012847,9,34,4
C0004504,P005,S0050,D0055,2024-04-30 15:51:30.296791,38,24,3
C0004505,P005,S0050,D0003,2024-04-30 16:48:06.596934,7,15,1
C0004506,P005,S0050,D0023,2024-05-04 13:12:01.790381,19,46,4
C0004507,P005,S0050,D0055,2024-05-04 00:39:29.792186,25,63,7
C0004508,P005,S0050,D0018,2024-05-02 03:41:17.778134,39,41,1
C0004509,P005,S0050,D0031,2024-05-09 23:39:10.105826,63,4,1
C0004510,P005,S0050,D0023,2024-05-11 10:33:55.998464,84,15,1
C0004511,P005,S0050,D0023,2024-05-11 10:11:16.989491,55,15,5
C0004512,P005,S0050,D0055,2024-05-07 22:52:42.466967,50,0,5
C0004513,P005,S0050,D0018,2024-05-09 18:07:24.274154,44,10,1
C0004514,P005,S0050,D0031,2024-05-07 06:33:07.341131,49,15,1
C0004515,P005,S0050,D0023,2024-05-01 16:07:56.479522,103,49,1
C0004516,P005,S0050,D0031,2024-05-10 05:11:37.794807,21,9,1
C0004517,P005,S0050,D0023,2024-05-05 19:00:58.911933,6,33,1
C0004518,P005,S0050,D0018,2024-05-01 23:44:17.752832,30,25,1
C0004519,P005,S0050,D0055,2024-05-04 07:08:22.495809,35,10,1
C0004520,P005,S0050,D0003,2024-05-01 23:28:51.609897,119,22,5
C0004521,P005,S0050,D0018,2024-05-04 12:54:21.498245,181,36,1
C0004522,P005,S0050,D0018,2024-05-04 22:36:57.325603,55,14,1
C0004523,P005,S0050,D0031,2024-04-29 08:24:08.227286,33,37,1
C0004524,P005,S0050,D0018,2024-05-02 06:27:38.019953,34,20,4
C0004525,P005,S0050,D0018,2024-05-01 19:13:53.749625,6,17,2
C0004526,P005,S0050,D0055,2024-05-05 15:24:33.802733,2,32,6
C0004527,P005,S0050,D0055,2024-05-03 16:05:23.190573,27,17,1
C0004528,P005,S0050,D0003,2024-05-08 05:26:26.852151,44,7,4
C0004529,P005,S0050,D0031,2024-04-29 08:15:19.445736,66,21,2
C0004530,P005,S0050,D0031,2024-05-06 15:37:02.826060,23,8,5
C0004531,P005,S0050,D0023,2024-05-10 14:00:55.011844,33,10,1
C0004532,P005,S0050,D0031,2024-05-06 20:51:30.095283,135,27,4
C0004533,P005,S0050,D0003,2024-05-08 12:41:30.842508,45,35,2
C0004534,P005,S0050,D0031,2024-05-08 20:34:48.646202,32,25,2
C0004535,P005,S0050,D0031,2024-04-29 11:08:35.478638,29,9,1
C0004536,P005,S0050,D0055,2024-04-30 01:20:27.611114,64,9,1
C0004537,P005,S0050,D0018,2024-05-02 05:55:08.515279,53,85,6
C0004538,P005,S0050,D0023,2024-05-03 08:08:03.330325,18,11,1
C0004539,P005,S0050,D0055,2024-05-09 17:46:49.497895,19,9,5
C0004540,P005,S0050,D0003,2024-05-09 09:52:50.862684,151,20,9
C0004541,P005,S0050,D0003,2024-04-30 10:51:52.236589,47,23,8
C0004542,P005,S0050,D0023,2024-05-02 16:58:30.634586,88,12,1
C0004543,P005,S0050,D0055,2024-05-10 22:01:59.706069,97,38,3
C0004544,P005,S0050,D0031,2024-04-29 22:39:45.173323,67,14,5
C0004545,P005,S0050,D0031,2024-04-30 18:05:47.700766,43,15,1
C0004546,P005,S0050,D0018,2024-05-06 10:29:15.864255,57,7,4
C0004547,P005,S0050,D0018,2024-05-03 16:46:41.474036,76,2,3
C0004548,P005,S0050,D0018,2024-05-10 03:05:32.595916,16,9,1
C0004549,P005,S0050,D0055,2024-05-01 06:21:35.151498,65,32,2
C0004550,P005,S0050,D0003,2024-05-08 11:25:12.017159,44,10,3
C0004551,P005,S0050,D0023,2024-05-10 13:41:34.492627,32,55,1
C0004552,P005,S0050,D0023,2024-04-29 21:57:19.341170,52,36,3
C0004553,P005,S0050,D0055,2024-05-09 14:31:46.606955,87,10,3
C0004554,P005,S0050,D0018,2024-05-08 21:00:32.332053,86,3,5
C0004555,P005,S0050,D0055,2024-05-03 10:15:56.713726,70,24,2
C0004556,P005,S0050,D0031,2024-05-05 07:18:55.305135,21,20,5
C0004557,P005,S0050,D0003,2024-05-04 11:26:23.757814,49,18,6
C0004558,P005,S0050,D0018,2024-05-11 05:25:54.982748,5,27,4
C0004559,P005,S0050,D0055,2024-05-09 09:42:51.172599,12,13,4
C0004560,P005,S0050,D0055,2024-04-29 07:12:56.289748,32,36,1
C0004561,P005,S0050,D0023,2024-05-08 02:59:44.977870,45,58,1
C0004562,P005,S0050,D0018,2024-05-07 19:51:40.015142,58,25,1
C0004563,P005,S0050,D0031,2024-05-04 05:47:15.482362,59,25,5
C0004564,P005,S0050,D0023,2024-05-02 23:51:05.543623,80,19,2
C0004565,P005,S0050,D0031,2024-05-06 01:59:13.841221,85,25,1
C0004566,P005,S0050,D0018,2024-05-09 09:21:33.336556,50,11,1
C0004567,P005,S0050,D0055,2024-05-01 18:03:50.119566,70,25,3
C0004568,P005,S0050,D0018,2024-05-06 09:22:51.099446,200,12,1
C0004569,P005,S0050,D0018,2024-05-06 17:43:48.486330,72,36,1
C0004570,P005,S0050,D0055,2024-04-30 18:42:09.900188,21,11,5
C0004571,P005,S0050,D0055,2024-05-02 16:24:18.706998,13,7,5
C0004572,P005,S0050,D0018,2024-05-07 12:25:29.841362,58,7,1
C0004573,P005,S0050,D0055,2024-04-28 20:33:52.281883,56,9,1
C0004574,P005,S0050,D0055,2024-05-09 16:51:13.411844,97,44,1
C0004575,P005,S0050,D0018,2024-05-08 19:15:22.314468,98,9,5
C0004576,P005,S0050,D0003,2024-05-05 02:31:44.375413,91,36,4
C0004577,P005,S0050,D0023,2024-05-06 06:17:32.026528,124,16,1
C0004578,P005,S0050,D0023,2024-04-29 07:59:44.598291,44,97,1
C0004579,P005,S0050,D0031,2024-05-02 00:08:23.484789,10,7,2
C0004580,P005,S0050,D0003,2024-05-07 05:49:37.941641,36,24,1
C0004581,P005,S0050,D0055,2024-05-05 06:56:13.883783,40,60,1
C0004582,P005,S0050,D0055,2024-05-02 18:42:36.859150,53,5,1
C0004583,P005,S0050,D0018,2024-04-29 05:26:15.560871,96,13,2
C0004584,P005,S0050,D0031,2024-05-04 20:03:38.579216,45,34,10
C0004585,P005,S0050,D0031,2024-05-07 02:54:23.771912,113,83,11
C0004586,P005,S0050,D0023,2024-05-07 07:44:57.240680,27,27,4
C0004587,P005,S0050,D0018,2024-05-03 03:17:38.707603,81,52,6
C0004588,P005,S0050,D0031,2024-04-30 15:08:46.865769,7,27,3
C0004589,P005,S0050,D0023,2024-05-06 03:29:19.415183,63,45,16
C0004590,P005,S0050,D0055,2024-05-05 10:28:18.488606,117,22,9
C0004591,P005,S0050,D0003,2024-05-09 14:46:23.263043,12,29,5
C0004592,P005,S0050,D0055,2024-04-30 08:27:49.612569,43,36,1
C0004593,P005,S0050,D0023,2024-05-05 15:42:46.374198,11,55,1
C0004594,P005,S0050,D0031,2024-05-06 11:53:55.935914,69,25,5
C0004595,P005,S0050,D0018,2024-05-09 20:43:21.081462,166,39,1
C0004596,P005,S0050,D0055,2024-05-04 14:50:31.974876,22,16,1
C0004597,P005,S0050,D0031,2024-04-30 21:34:46.598805,29,8,1
C0004598,P005,S0050,D0055,2024-04-30 20:21:42.374810,125,7,3
C0004599,P005,S0050,D0031,2024-05-08 23:43:22.994242,49,40,1
C0004600,P005,S0050,D0003,2024-05-10 08:20:46.578468,72,17,1
C0004601,P005,S0050,D0003,2024-04-30 04:15:16.122550,55,3,1
C0004602,P005,S0050,D0031,2024-04-29 18:28:01.625337,79,4,2
C0004603,P005,S0050,D0003,2024-04-29 20:38:18.470461,33,12,1
C0004604,P005,S0050,D0018,2024-05-06 10:35:31.419412,49,18,6
C0004605,P005,S0050,D0031,2024-05-03 21:48:05.566981,10,37,5
C0004606,P005,S0050,D0055,2024-05-03 09:50:22.637249,33,28,2
C0004607,P005,S0050,D0055,2024-05-01 09:09:18.296249,17,2,2
C0004608,P005,S0050,D0023,2024-05-09 02:23:05.700010,36,19,1
C0004609,P005,S0050,D0003,2024-05-10 05:20:48.019515,25,21,3
C0004610,P006,S0051,D0052,2023-12-01 21:37:51.838727,143,13,5
C0004611,P006,S0051,D0038,2023-11-25 11:01:44.487807,45,7,1
C0004612,P006,S0051,D0038,2023-11-28 14:12:30.718993,144,8,3
C0004613,P006,S0051,D0049,2023-11-30 05:14:22.981857,96,9,3
C0004614,P006,S0051,D0038,2023-11-24 21:25:50.008158,148,14,1
C0004615,P006,S0051,D0007,2023-11-30 17:06:12.186864,14,42,8
C0004616,P006,S0051,D0049,2023-11-25 04:39:33.474738,59,27,1
C0004617,P006,S0051,D0029,2023-11-26 23:33:30.924519,95,7,6
C0004618,P006,S0051,D0032,2023-11-27 23:59:46.551337,231,21,2
C0004619,P006,S0051,D0012,2023-11-26 05:43:30.428747,193,10,1
C0004620,P006,S0051,D0052,2023-12-03 13:06:03.694925,133,28,4
C0004621,P006,S0051,D0020,2023-12-02 20:33:15.194369,0,26,2
C0004622,P006,S0051,D0012,2023-11-22 23:40:40.597422,108,6,5
C0004623,P006,S0051,D0035,2023-11-28 14:31:24.055277,34,40,2
C0004624,P006,S0051,D0058,2023-11-27 16:40:06.852396,162,60,3
C0004625,P006,S0051,D0038,2023-11-26 10:34:49.005190,24,27,1
C0004626,P006,S0051,D0052,2023-12-01 13:24:30.406165,70,26,4
C0004627,P006,S0051,D0058,2023-11-30 12:56:14.166668,49,16,3
C0004628,P006,S0051,D0014,2023-11-23 09:35:27.210528,36,45,1
C0004629,P006,S0051,D0035,2023-12-01 08:56:59.512322,1,6,3
C0004630,P006,S0051,D0035,2023-12-03 06:13:00.541542,53,15,6
C0004631,P006,S0051,D0038,2023-11-26 20:13:26.294837,83,8,3
C0004632,P006,S0051,D0034,2023-11-25 04:36:28.667879,7,28,1
C0004633,P006,S0051,D0032,2023-11-30 21:36:04.088908,83,25,2
C0004634,P006,S0051,D0014,2023-12-01 14:52:53.159661,35,41,3
C0004635,P006,S0051,D0032,2023-11-23 07:55:30.458425,55,2,3
C0004636,P006,S0051,D0034,2023-12-02 22:10:24.985886,101,12,1
C0004637,P006,S0051,D0005,2023-12-02 13:18:03.137573,88,26,5
C0004638,P006,S0051,D0038,2023-11-29 12:44:27.449655,43,11,5
C0004639,P006,S0051,D0007,2023-11-23 01:47:38.332262,71,31,1
C0004640,P006,S0051,D0035,2023-12-03 01:10:43.239128,62,4,1
C0004641,P006,S0051,D0035,2023-11-29 03:27:07.800960,51,15,4
C0004642,P006,S0051,D0048,2023-11-27 06:06:41.649302,46,23,1
C0004643,P006,S0051,D0007,2023-11-28 19:38:10.811532,17,10,1
C0004644,P006,S0051,D0052,2023-11-21 02:54:35.472915,16,19,2
C0004645,P006,S0051,D0022,2023-11-22 06:45:51.354691,56,16,5
C0004646,P006,S0051,D0012,2023-11-24 04:28:32.938372,56,28,2
C0004647,P006,S0051,D0029,2023-11-23 07:26:41.350692,91,31,10
C0004648,P006,S0051,D0048,2023-11-23 08:05:20.448105,49,4,2
C0004649,P006,S0051,D0005,2023-11-23 12:23:32.599528,154,31,9
C0004650,P006,S0051,D0022,2023-11-29 02:33:21.601221,33,4,2
C0004651,P006,S0051,D0048,2023-11-30 22:56:25.646785,47,11,1
C0004652,P006,S0051,D0058,2023-11-27 14:48:56.896406,13,15,4
C0004653,P006,S0051,D0029,2023-11-28 05:55:38.852627,14,49,1
C0004654,P006,S0051,D0020,2023-12-03 05:48:01.874354,28,13,2
C0004655,P006,S0051,D0002,2023-12-01 09:04:20.888012,7,9,8
C0004656,P006,S0051,D0007,2023-11-29 15:51:26.792166,23,8,8
C0004657,P006,S0051,D0012,2023-11-22 15:38:39.493041,28,7,1
C0004658,P006,S0051,D0002,2023-11-20 19:31:00.573186,9,133,1
C0004659,P006,S0051,D0049,2023-11-29 11:41:21.588264,61,28,3
C0004660,P006,S0051,D0005,2023-11-20 20:48:02.795794,18,4,1
C0004661,P006,S0051,D0058,2023-11-23 07:45:03.209808,79,16,6
C0004662,P006,S0051,D0038,2023-12-01 02:39:36.104993,49,24,6
C0004663,P006,S0051,D0022,2023-11-25 23:37:01.544153,4,28,1
C0004664,P006,S0051,D0048,2023-11-21 11:19:46.739377,28,31,2
C0004665,P006,S0051,D0014,2023-11-27 20:41:53.824745,44,25,3
C0004666,P006,S0051,D0007,2023-11-23 09:47:15.633603,17,5,3
C0004667,P006,S0051,D0058,2023-11-30 16:08:05.273602,56,23,2
C0004668,P006,S0051,D0029,2023-12-01 02:10:06.293027,27,25,3
C0004669,P006,S0051,D0034,2023-11-26 20:25:38.852971,72,15,2
C0004670,P006,S0051,D0049,2023-11-29 00:18:57.557788,52,4,1
C0004671,P006,S0051,D0034,2023-11-25 16:05:43.910519,26,14,4
C0004672,P006,S0051,D0012,2023-11-20 19:13:21.790532,12,26,1
C0004673,P006,S0051,D0012,2023-11-30 13:25:45.459071,66,40,2
C0004674,P006,S0051,D0048,2023-11-28 21:39:28.054676,57,16,6
C0004675,P006,S0051,D0012,2023-11-23 20:32:26.790643,89,7,1
C0004676,P006,S0051,D0058,2023-11-30 15:58:22.339286,15,37,1
C0004677,P006,S0051,D0007,2023-11-28 13:25:19.776873,17,29,6
C0004678,P006,S0051,D0038,2023-11-29 12:27:26.236212,12,39,1
C0004679,P006,S0051,D0002,2023-11-23 20:05:40.099250,30,7,1
C0004680,P006,S0051,D0022,2023-11-28 21:08:20.300951,77,13,2
C0004681,P006,S0051,D0002,2023-11-30 00:32:26.490451,43,30,1
C0004682,P006,S0051,D0052,2023-12-02 10:34:52.396993,45,2,2
C0004683,P006,S0051,D0048,2023-11-21 04:10:45.665819,11,38,4
C0004684,P006,S0051,D0029,2023-12-03 09:34:34.399377,114,24,2
C0004685,P006,S0051,D0012,2023-11-25 01:29:59.644561,37,19,2
C0004686,P006,S0051,D0014,2023-12-02 00:12:05.010069,31,10,4
C0004687,P006,S0051,D0005,2023-12-01 20:37:15.383725,7,17,1
C0004688,P006,S0051,D0048,2023-11-22 07:40:36.493880,14,48,3
C0004689,P006,S0051,D0012,2023-11-23 04:17:51.998807,17,22,2
C0004690,P006,S0051,D0052,2023-12-03 04:29:23.304298,22,33,1
C0004691,P006,S0051,D0048,2023-12-01 02:10:24.635924,115,16,1
C0004692,P006,S0051,D0020,2023-11-25 01:34:52.903211,46,16,2
C0004693,P006,S0051,D0014,2023-11-25 07:17:07.541459,11,37,7
C0004694,P006,S0051,D0049,2023-11-26 07:17:22.593839,48,17,1
C0004695,P006,S0051,D0014,2023-11-26 05:00:17.268568,59,21,1
C0004696,P006,S0051,D0020,2023-11-22 11:41:01.843354,19,17,1
C0004697,P006,S0051,D0022,2023-11-26 14:53:55.350839,9,62,3
C0004698,P006,S0051,D0035,2023-11-21 06:55:29.030912,27,5,1
C0004699,P006,S0051,D0012,2023-11-20 12:09:33.037403,75,2,3
C0004700,P006,S0051,D0005,2023-11-28 23:57:56.918461,64,1,1
C0004701,P006,S0051,D0035,2023-11-23 01:50:48.402835,38,10,1
C0004702,P006,S0051,D0048,2023-11-22 08:35:25.028183,10,52,4
C0004703,P006,S0051,D0014,2023-11-30 21:54:12.943909,30,38,1
C0004704,P006,S0051,D0049,2023-11-30 02:16:48.211355,61,32,2
C0004705,P006,S0051,D0038,2023-12-01 20:15:43.121766,26,9,2
C0004706,P006,S0051,D0052,2023-12-01 16:40:12.550194,72,8,4
C0004707,P006,S0051,D0052,2023-11-25 05:12:02.614985,50,12,4
C0004708,P006,S0051,D0022,2023-11-28 21:22:04.009462,37,6,6
C0004709,P006,S0051,D0007,2023-11-30 23:56:55.844145,33,17,2
C0004710,P006,S0051,D0049,2023-12-02 09:17:15.371144,10,11,1
C0004711,P006,S0051,D0035,2023-11-30 15:34:31.795857,11,2,2
C0004712,P006,S0051,D0014,2023-11-26 21:49:36.695715,65,1,4
C0004713,P006,S0051,D0034,2023-11-24 11:24:07.378207,25,22,2
C0004714,P006,S0051,D0032,2023-11-21 07:08:50.663635,16,11,1
C0004715,P006,S0051,D0022,2023-11-27 20:58:19.828030,77,19,1
C0004716,P006,S0051,D0012,2023-11-28 20:26:39.927222,18,21,4
C0004717,P006,S0051,D0020,2023-11-24 22:27:19.189661,53,33,4
C0004718,P006,S0051,D0005,2023-11-23 16:45:52.827048,8,8,2
C0004719,P006,S0051,D0005,2023-11-29 20:11:26.791370,140,36,1
C0004720,P006,S0051,D0022,2023-11-29 16:17:21.818935,151,30,2
