issue_id,project_id,sprint_id,team_id,assignee_id,issue_type,priority,severity,status,created_date,resolved_date,resolution_time_hours,reopened,escaped_defect,cycle_time_days
I001517,P006,S0060,T004,D0052,Sub-task,Medium,,Done,2024-03-27 08:06:41.282686,2024-03-27 15:48:41.282686,7.7,0,0,0.32083333333333336
I001518,P006,S0060,T004,D0022,Task,High,,In Progress,2024-04-06 00:21:20.267352,,,0,0,
I001519,P006,S0060,T004,D0002,Task,Medium,,In Progress,2024-03-30 19:06:18.309132,,,0,0,
I001520,P006,S0060,T004,D0014,Bug,Medium,Minor,In Progress,2024-04-01 20:07:10.778792,,,0,0,
I001521,P006,S0060,T004,D0038,Bug,High,Major,In Progress,2024-03-30 04:00:20.249309,,,0,0,
I001522,P006,S0060,T004,D0012,Task,Low,,In Progress,2024-04-06 20:02:31.064819,,,0,0,
I001523,P006,S0060,T004,D0005,Story,Low,,In Progress,2024-04-04 20:48:58.041376,,,0,0,
I001524,P006,S0060,T004,D0058,Task,High,,Done,2024-03-31 04:36:49.491154,2024-03-31 18:24:49.491154,13.8,0,0,0.575
I001525,P006,S0060,T004,D0012,Bug,Low,Major,Done,2024-04-01 03:44:03.411742,2024-04-02 12:02:03.411742,32.3,0,0,1.3458333333333334
I001526,P006,S0060,T004,D0029,Bug,Low,Major,Done,2024-04-03 13:07:28.291250,2024-04-04 13:49:28.291250,24.7,0,0,1.0291666666666666
I001527,P006,S0060,T004,D0029,Bug,Medium,Minor,Reopened,2024-03-28 08:41:44.713791,2024-03-28 13:05:44.713791,4.4,1,0,0.18333333333333332
I001528,P006,S0060,T004,D0012,Bug,Medium,Major,Done,2024-03-29 18:31:38.584677,2024-03-30 12:37:38.584677,18.1,0,0,0.7541666666666667
I001529,P006,S0060,T004,D0029,Story,Low,,Reopened,2024-03-26 18:45:54.713061,2024-03-29 04:51:54.713061,58.1,1,0,2.4208333333333334
I001530,P006,S0060,T004,D0058,Story,Medium,,Done,2024-04-03 11:49:15.322953,2024-04-04 17:13:15.322953,29.4,0,0,1.225
I001531,P007,S0061,T004,D0048,Story,Medium,,Done,2023-11-30 03:47:53.153128,2023-11-30 12:41:53.153128,8.9,0,0,0.37083333333333335
I001532,P007,S0061,T004,D0049,Task,Low,,In Progress,2023-11-20 12:24:49.063387,,,0,0,
I001533,P007,S0061,T004,D0049,Task,Medium,,Done,2023-11-26 20:10:44.546994,2023-11-27 22:04:44.546994,25.9,0,0,1.0791666666666666
I001534,P007,S0061,T004,D0020,Story,Medium,,Done,2023-11-24 18:34:55.228904,2023-11-25 21:34:55.228904,27.0,0,0,1.125
I001535,P007,S0061,T004,D0029,Task,Medium,,Done,2023-11-26 18:17:46.204394,2023-11-27 01:41:46.204394,7.4,0,0,0.30833333333333335
I001536,P007,S0061,T004,D0035,Story,High,,Done,2023-11-27 22:42:05.022740,2023-11-28 17:12:05.022740,18.5,0,0,0.7708333333333334
I001537,P007,S0061,T004,D0014,Story,Low,,Done,2023-11-25 16:51:20.729683,2023-11-26 03:15:20.729683,10.4,0,0,0.43333333333333335
I001538,P007,S0061,T004,D0058,Sub-task,Low,,Done,2023-11-30 18:30:58.375274,2023-12-01 04:00:58.375274,9.5,0,0,0.3958333333333333
I001539,P007,S0061,T004,D0022,Bug,Medium,Critical,Done,2023-11-20 13:03:28.599345,2023-11-21 02:51:28.599345,13.8,0,0,0.575
I001540,P007,S0061,T004,D0035,Sub-task,Low,,In Progress,2023-11-26 03:06:40.310315,,,0,0,
I001541,P007,S0061,T004,D0002,Bug,Low,Critical,Done,2023-11-25 10:21:05.737177,2023-11-25 13:21:05.737177,3.0,0,0,0.125
I001542,P007,S0061,T004,D0022,Bug,Medium,Major,Done,2023-11-24 09:28:40.522666,2023-11-25 17:40:40.522666,32.2,0,0,1.3416666666666666
I001543,P007,S0061,T004,D0014,Story,Medium,,Reopened,2023-11-20 19:51:18.426259,2023-11-22 15:03:18.426259,43.2,1,0,1.8
I001544,P007,S0061,T004,D0035,Task,Low,,In Progress,2023-11-29 02:10:15.200983,,,0,0,
I001545,P007,S0061,T004,D0052,Task,High,,Reopened,2023-11-22 19:48:22.772358,2023-11-23 04:12:22.772358,8.4,1,0,0.35
I001546,P007,S0061,T004,D0052,Story,High,,Reopened,2023-11-26 02:52:14.147354,2023-11-26 08:22:14.147354,5.5,1,0,0.22916666666666666
I001547,P007,S0061,T004,D0029,Story,Low,,Done,2023-11-19 02:11:34.506197,2023-11-19 13:35:34.506197,11.4,0,0,0.475
I001548,P007,S0061,T004,D0012,Bug,Low,Major,Done,2023-11-23 08:22:59.628652,2023-11-24 11:22:59.628652,27.0,0,0,1.125
I001549,P007,S0061,T004,D0029,Bug,High,Minor,Reopened,2023-11-18 12:09:33.759209,2023-11-20 11:09:33.759209,47.0,1,0,1.9583333333333333
I001550,P007,S0061,T004,D0032,Task,Medium,,Done,2023-11-26 16:52:28.708401,2023-11-28 05:04:28.708401,36.2,0,0,1.5083333333333333
I001551,P007,S0061,T004,D0052,Task,Medium,,Done,2023-11-23 00:55:14.511178,2023-11-23 04:07:14.511178,3.2,0,0,0.13333333333333333
I001552,P007,S0061,T004,D0029,Task,Medium,,Done,2023-11-27 06:01:17.799646,2023-11-28 00:31:17.799646,18.5,0,0,0.7708333333333334
I001553,P007,S0061,T004,D0052,Story,Medium,,In Progress,2023-11-28 09:48:58.153990,,,0,0,
I001554,P007,S0061,T004,D0020,Story,Low,,Done,2023-11-21 17:12:09.945372,2023-11-24 17:48:09.945372,72.6,0,0,3.025
I001555,P007,S0061,T004,D0048,Bug,Medium,Minor,Done,2023-11-27 19:46:21.771982,2023-11-28 00:40:21.771982,4.9,0,0,0.20416666666666666
I001556,P007,S0061,T004,D0020,Bug,Medium,Minor,Done,2023-11-19 13:04:40.115751,2023-11-20 02:16:40.115751,13.2,0,0,0.55
I001557,P007,S0061,T004,D0049,Sub-task,Low,,Done,2023-11-18 08:37:13.741724,2023-11-18 12:49:13.741724,4.2,0,0,0.175
I001558,P007,S0061,T004,D0002,Bug,Medium,Major,Done,2023-11-30 14:57:13.022264,2023-12-01 17:45:13.022264,26.8,0,1,1.1166666666666667
I001559,P007,S0061,T004,D0032,Task,Low,,Reopened,2023-11-24 15:35:01.939175,2023-11-25 04:35:01.939175,13.0,1,0,0.5416666666666666
I001560,P007,S0061,T004,D0002,Bug,Medium,Critical,In Progress,2023-11-19 12:51:52.313698,,,0,0,
I001561,P007,S0062,T004,D0005,Task,High,,Won't Fix,2023-12-06 18:20:04.105169,2023-12-07 02:20:04.105169,8.0,0,0,0.3333333333333333
I001562,P007,S0062,T004,D0058,Task,High,,Done,2023-12-04 12:30:16.811956,2023-12-05 09:18:16.811956,20.8,0,0,0.8666666666666667
I001563,P007,S0062,T004,D0007,Bug,Medium,Major,Reopened,2023-12-11 14:41:54.200630,2023-12-12 06:47:54.200630,16.1,1,0,0.6708333333333333
I001564,P007,S0062,T004,D0012,Sub-task,Low,,Done,2023-12-05 04:54:47.135577,2023-12-08 03:42:47.135577,70.8,0,0,2.95
I001565,P007,S0062,T004,D0002,Story,Low,,Done,2023-12-02 12:29:10.060478,2023-12-04 00:29:10.060478,36.0,0,0,1.5
I001566,P007,S0062,T004,D0014,Task,Low,,In Progress,2023-12-08 04:22:48.546596,,,0,0,
I001567,P007,S0062,T004,D0058,Story,Medium,,In Progress,2023-12-12 18:14:09.510171,,,0,0,
I001568,P007,S0062,T004,D0014,Story,Low,,In Progress,2023-12-13 20:28:44.707420,,,0,0,
I001569,P007,S0062,T004,D0038,Sub-task,Medium,,Done,2023-12-14 23:38:22.509894,2023-12-15 15:14:22.509894,15.6,0,0,0.65
I001570,P007,S0062,T004,D0029,Task,Medium,,Done,2023-12-05 04:46:52.933662,2023-12-05 08:04:52.933662,3.3,0,0,0.1375
I001571,P007,S0062,T004,D0038,Sub-task,Medium,,Done,2023-12-09 19:37:45.760693,2023-12-12 09:19:45.760693,61.7,0,0,2.5708333333333333
I001572,P007,S0062,T004,D0007,Story,Low,,Done,2023-12-08 21:13:42.477429,2023-12-09 20:31:42.477429,23.3,0,0,0.9708333333333333
I001573,P007,S0062,T004,D0052,Task,Critical,,Done,2023-12-05 13:09:05.684365,2023-12-05 19:21:05.684365,6.2,0,0,0.25833333333333336
I001574,P007,S0062,T004,D0007,Bug,High,Minor,Done,2023-12-03 06:53:38.615796,2023-12-04 04:41:38.615796,21.8,0,0,0.9083333333333333
I001575,P007,S0062,T004,D0007,Sub-task,Critical,,Done,2023-12-04 03:12:13.338554,2023-12-05 03:42:13.338554,24.5,0,0,1.0208333333333333
I001576,P007,S0062,T004,D0020,Story,Medium,,In Progress,2023-12-12 17:09:04.710267,,,0,0,
I001577,P007,S0062,T004,D0007,Sub-task,Critical,,Done,2023-12-04 06:10:31.675941,2023-12-05 04:58:31.675941,22.8,0,0,0.95
I001578,P007,S0062,T004,D0007,Bug,Medium,Major,Reopened,2023-12-09 08:52:21.220788,2023-12-10 16:22:21.220788,31.5,1,0,1.3125
I001579,P007,S0062,T004,D0049,Bug,Medium,Minor,Done,2023-12-02 06:58:19.912761,2023-12-02 14:40:19.912761,7.7,0,0,0.32083333333333336
I001580,P007,S0062,T004,D0007,Story,Medium,,Done,2023-12-02 08:28:41.877565,2023-12-03 23:40:41.877565,39.2,0,0,1.6333333333333333
I001581,P007,S0062,T004,D0049,Task,Low,,Done,2023-12-14 09:21:01.925575,2023-12-14 21:15:01.925575,11.9,0,0,0.49583333333333335
I001582,P007,S0062,T004,D0007,Task,Medium,,Reopened,2023-12-08 15:16:50.552894,2023-12-09 06:28:50.552894,15.2,1,0,0.6333333333333333
I001583,P007,S0062,T004,D0012,Bug,Low,Minor,Done,2023-12-05 03:20:12.621113,2023-12-05 14:38:12.621113,11.3,0,0,0.4708333333333333
I001584,P007,S0062,T004,D0034,Task,Low,,Done,2023-12-11 20:37:42.651915,2023-12-13 07:07:42.651915,34.5,0,0,1.4375
I001585,P007,S0062,T004,D0029,Bug,Medium,Major,Done,2023-12-08 22:01:17.026982,2023-12-09 03:19:17.026982,5.3,0,0,0.22083333333333333
I001586,P007,S0062,T004,D0014,Story,Medium,,Reopened,2023-12-09 04:40:47.925266,2023-12-10 20:34:47.925266,39.9,1,0,1.6625
I001587,P007,S0062,T004,D0032,Task,Low,,Done,2023-12-14 03:46:13.970471,2023-12-14 21:04:13.970471,17.3,0,0,0.7208333333333333
I001588,P007,S0062,T004,D0022,Bug,Critical,Minor,Done,2023-12-11 15:41:29.804345,2023-12-11 23:47:29.804345,8.1,0,0,0.3375
I001589,P007,S0062,T004,D0032,Story,High,,In Progress,2023-12-10 03:57:43.360885,,,0,0,
I001590,P007,S0062,T004,D0032,Task,Medium,,Done,2023-12-03 00:33:25.855735,2023-12-04 01:03:25.855735,24.5,0,0,1.0208333333333333
I001591,P007,S0062,T004,D0038,Task,High,,Reopened,2023-12-06 16:26:16.706132,2023-12-07 11:02:16.706132,18.6,1,0,0.775
I001592,P007,S0062,T004,D0012,Story,Low,,Done,2023-12-09 09:57:26.548232,2023-12-10 14:15:26.548232,28.3,0,0,1.1791666666666667
I001593,P007,S0062,T004,D0032,Bug,Medium,Critical,In Progress,2023-12-02 07:41:42.254696,,,0,0,
I001594,P007,S0063,T004,D0022,Bug,Low,Minor,In Progress,2023-12-20 09:49:19.809987,,,0,0,
I001595,P007,S0063,T004,D0020,Task,Medium,,Done,2023-12-20 09:39:20.105072,2023-12-20 18:39:20.105072,9.0,0,0,0.375
I001596,P007,S0063,T004,D0005,Sub-task,Low,,Done,2023-12-16 10:44:02.154649,2023-12-17 03:08:02.154649,16.4,0,0,0.6833333333333333
I001597,P007,S0063,T004,D0034,Task,Medium,,Done,2023-12-28 11:06:49.303102,2023-12-29 01:00:49.303102,13.9,0,0,0.5791666666666667
I001598,P007,S0063,T004,D0020,Task,Critical,,Reopened,2023-12-23 19:35:08.340299,2023-12-23 23:35:08.340299,4.0,1,0,0.16666666666666666
I001599,P007,S0063,T004,D0029,Task,Low,,Reopened,2023-12-24 01:47:27.935939,2023-12-25 15:23:27.935939,37.6,1,0,1.5666666666666667
I001600,P007,S0063,T004,D0022,Story,High,,In Progress,2023-12-21 18:43:23.069637,,,0,0,
I001601,P007,S0063,T004,D0048,Bug,Low,Minor,Done,2023-12-28 15:01:12.944884,2023-12-29 04:49:12.944884,13.8,0,0,0.575
I001602,P007,S0063,T004,D0014,Bug,Low,Major,Done,2023-12-18 07:17:04.090182,2023-12-21 05:17:04.090182,70.0,0,0,2.9166666666666665
I001603,P007,S0063,T004,D0032,Bug,Medium,Major,Done,2023-12-17 08:13:47.096680,2023-12-18 03:43:47.096680,19.5,0,0,0.8125
I001604,P007,S0063,T004,D0007,Sub-task,Low,,Done,2023-12-20 06:41:06.633433,2023-12-20 14:11:06.633433,7.5,0,0,0.3125
I001605,P007,S0063,T004,D0034,Bug,Critical,Minor,In Progress,2023-12-20 01:06:30.667696,,,0,0,
I001606,P007,S0063,T004,D0005,Bug,Low,Minor,Won't Fix,2023-12-16 17:16:00.132772,2023-12-17 23:22:00.132772,30.1,0,0,1.2541666666666667
I001607,P007,S0063,T004,D0022,Bug,Medium,Major,Done,2023-12-27 17:10:15.621779,2023-12-29 01:40:15.621779,32.5,0,1,1.3541666666666667
I001608,P007,S0063,T004,D0005,Task,Medium,,Done,2023-12-18 23:42:25.648750,2023-12-19 14:54:25.648750,15.2,0,0,0.6333333333333333
I001609,P007,S0063,T004,D0048,Story,Low,,Done,2023-12-24 01:47:37.042572,2023-12-25 13:53:37.042572,36.1,0,0,1.5041666666666667
I001610,P007,S0063,T004,D0032,Story,High,,Done,2023-12-23 05:25:54.415473,2023-12-23 17:19:54.415473,11.9,0,0,0.49583333333333335
I001611,P007,S0063,T004,D0020,Task,Critical,,In Progress,2023-12-24 05:56:57.766573,,,0,0,
I001612,P007,S0063,T004,D0058,Story,Medium,,In Progress,2023-12-27 08:12:22.165021,,,0,0,
I001613,P007,S0063,T004,D0052,Bug,Low,Minor,Done,2023-12-19 00:06:56.832145,2023-12-20 10:06:56.832145,34.0,1,0,1.4166666666666667
I001614,P007,S0063,T004,D0002,Story,Medium,,In Progress,2023-12-21 23:17:58.527917,,,0,0,
I001615,P007,S0063,T004,D0020,Task,Low,,Done,2023-12-26 22:11:34.042849,2023-12-27 21:41:34.042849,23.5,0,0,0.9791666666666666
I001616,P007,S0063,T004,D0035,Bug,High,Major,Done,2023-12-25 03:05:26.055396,2023-12-25 13:59:26.055396,10.9,0,0,0.45416666666666666
I001617,P007,S0063,T004,D0020,Task,High,,Done,2023-12-26 08:38:11.070642,2023-12-27 17:26:11.070642,32.8,0,0,1.3666666666666667
I001618,P007,S0063,T004,D0049,Bug,High,Minor,Done,2023-12-21 11:22:27.394451,2023-12-21 19:46:27.394451,8.4,0,0,0.35
I001619,P007,S0064,T004,D0049,Story,High,,Done,2024-01-10 20:49:24.765080,2024-01-11 04:13:24.765080,7.4,0,0,0.30833333333333335
I001620,P007,S0064,T004,D0035,Story,High,,Done,2024-01-07 10:02:44.713725,2024-01-08 10:50:44.713725,24.8,0,0,1.0333333333333334
I001621,P007,S0064,T004,D0058,Bug,Medium,Critical,In Progress,2023-12-30 06:00:01.049323,,,0,0,
I001622,P007,S0064,T004,D0005,Bug,Low,Major,Done,2024-01-05 01:16:37.774295,2024-01-05 07:46:37.774295,6.5,0,0,0.2708333333333333
I001623,P007,S0064,T004,D0058,Task,Medium,,Done,2023-12-30 02:31:38.977658,2023-12-30 07:19:38.977658,4.8,0,0,0.2
I001624,P007,S0064,T004,D0012,Bug,Low,Minor,In Progress,2024-01-02 03:12:06.848013,,,0,0,
I001625,P007,S0064,T004,D0005,Story,Critical,,In Progress,2023-12-31 05:28:14.159985,,,0,0,
I001626,P007,S0064,T004,D0012,Bug,Medium,Minor,In Progress,2024-01-07 09:50:29.912722,,,0,0,
I001627,P007,S0064,T004,D0005,Sub-task,High,,Done,2024-01-08 11:55:45.483697,2024-01-09 11:07:45.483697,23.2,0,0,0.9666666666666667
I001628,P007,S0064,T004,D0058,Sub-task,Critical,,Reopened,2024-01-11 15:49:34.241607,2024-01-12 13:19:34.241607,21.5,1,0,0.8958333333333334
I001629,P007,S0064,T004,D0034,Story,Low,,Done,2024-01-10 21:33:30.916143,2024-01-13 09:21:30.916143,59.8,0,0,2.4916666666666667
I001630,P007,S0064,T004,D0020,Sub-task,Low,,Done,2024-01-10 05:49:07.637977,2024-01-10 12:01:07.637977,6.2,0,0,0.25833333333333336
I001631,P007,S0064,T004,D0014,Task,Low,,In Progress,2024-01-10 13:24:47.621314,,,0,0,
I001632,P007,S0064,T004,D0014,Bug,Critical,Critical,Reopened,2024-01-03 12:35:59.050698,2024-01-04 00:41:59.050698,12.1,1,1,0.5041666666666667
I001633,P007,S0064,T004,D0035,Bug,High,Minor,Done,2024-01-05 16:36:26.714562,2024-01-06 01:12:26.714562,8.6,0,0,0.35833333333333334
I001634,P007,S0064,T004,D0058,Task,Critical,,Done,2024-01-01 23:51:29.443398,2024-01-03 01:39:29.443398,25.8,0,0,1.075
I001635,P007,S0064,T004,D0058,Story,High,,Won't Fix,2024-01-03 02:10:58.655452,2024-01-03 09:58:58.655452,7.8,0,0,0.325
I001636,P007,S0064,T004,D0035,Story,High,,Done,2024-01-04 12:03:57.630193,2024-01-04 17:09:57.630193,5.1,0,0,0.2125
I001637,P007,S0064,T004,D0012,Bug,Low,Minor,Done,2024-01-10 23:09:41.858741,2024-01-11 04:09:41.858741,5.0,0,0,0.20833333333333334
I001638,P007,S0064,T004,D0002,Story,Low,,Done,2024-01-07 07:34:28.340481,2024-01-07 20:04:28.340481,12.5,0,0,0.5208333333333334
I001639,P007,S0064,T004,D0014,Bug,Medium,Major,Done,2024-01-01 23:15:59.610714,2024-01-02 23:15:59.610714,24.0,0,0,1.0
I001640,P007,S0064,T004,D0012,Sub-task,Medium,,In Progress,2024-01-09 17:53:07.470950,,,0,0,
I001641,P007,S0064,T004,D0058,Story,Medium,,Done,2024-01-04 07:16:33.008768,2024-01-04 23:28:33.008768,16.2,0,0,0.675
I001642,P007,S0065,T004,D0048,Story,Medium,,Done,2024-01-13 06:50:58.173308,2024-01-16 19:44:58.173308,84.9,0,0,3.5375
I001643,P007,S0065,T004,D0005,Task,Medium,,Done,2024-01-19 04:24:11.185736,2024-01-21 06:00:11.185736,49.6,0,0,2.066666666666667
I001644,P007,S0065,T004,D0058,Bug,Medium,Minor,Reopened,2024-01-19 11:46:15.205765,2024-01-20 09:28:15.205765,21.7,1,0,0.9041666666666667
I001645,P007,S0065,T004,D0035,Story,Critical,,Done,2024-01-17 16:46:52.464855,2024-01-18 02:22:52.464855,9.6,0,0,0.4
I001646,P007,S0065,T004,D0014,Task,Low,,Done,2024-01-15 08:14:12.349108,2024-01-21 16:26:12.349108,152.2,0,0,6.341666666666667
I001647,P007,S0065,T004,D0038,Task,Low,,Done,2024-01-13 08:05:59.415815,2024-01-16 08:35:59.415815,72.5,0,0,3.0208333333333335
I001648,P007,S0065,T004,D0048,Story,Low,,Done,2024-01-21 02:09:42.295702,2024-01-25 04:15:42.295702,98.1,0,0,4.0875
I001649,P007,S0065,T004,D0034,Task,Low,,Done,2024-01-20 10:50:44.025927,2024-01-21 12:26:44.025927,25.6,0,0,1.0666666666666667
I001650,P007,S0065,T004,D0049,Task,Medium,,Done,2024-01-17 17:25:46.429272,2024-01-18 14:31:46.429272,21.1,0,0,0.8791666666666667
I001651,P007,S0065,T004,D0052,Bug,Low,Minor,In Progress,2024-01-25 07:09:09.663558,,,0,0,
I001652,P007,S0065,T004,D0012,Bug,High,Blocker,Done,2024-01-19 10:12:48.962731,2024-01-19 21:36:48.962731,11.4,0,0,0.475
I001653,P007,S0065,T004,D0052,Bug,Low,Major,Done,2024-01-22 17:24:37.422871,2024-01-24 16:36:37.422871,47.2,0,0,1.9666666666666666
I001654,P007,S0065,T004,D0035,Bug,High,Major,Done,2024-01-14 07:05:39.924345,2024-01-14 22:59:39.924345,15.9,0,0,0.6625
I001655,P007,S0065,T004,D0014,Task,Low,,Done,2024-01-24 07:48:18.516859,2024-01-26 10:36:18.516859,50.8,0,0,2.1166666666666667
I001656,P007,S0065,T004,D0035,Task,Critical,,Done,2024-01-21 07:10:18.902014,2024-01-21 11:58:18.902014,4.8,0,0,0.2
I001657,P007,S0065,T004,D0058,Bug,Low,Minor,Done,2024-01-16 01:10:39.933960,2024-01-16 04:04:39.933960,2.9,0,0,0.12083333333333333
I001658,P007,S0065,T004,D0049,Story,High,,Done,2024-01-23 01:38:43.012258,2024-01-23 05:14:43.012258,3.6,0,0,0.15
I001659,P007,S0065,T004,D0038,Task,Low,,In Progress,2024-01-20 09:16:51.608373,,,0,0,
I001660,P007,S0065,T004,D0049,Bug,Low,Minor,Done,2024-01-14 09:29:39.984322,2024-01-14 21:47:39.984322,12.3,0,0,0.5125
I001661,P007,S0065,T004,D0012,Bug,Low,Major,In Progress,2024-01-14 02:26:41.840383,,,0,0,
I001662,P007,S0065,T004,D0005,Sub-task,Low,,Won't Fix,2024-01-20 23:20:28.536108,2024-01-21 16:26:28.536108,17.1,0,0,0.7125
I001663,P007,S0065,T004,D0034,Task,Low,,In Progress,2024-01-25 13:21:42.240464,,,0,0,
I001664,P007,S0065,T004,D0007,Task,Low,,Done,2024-01-18 14:47:59.714093,2024-01-18 19:35:59.714093,4.8,0,0,0.2
I001665,P007,S0065,T004,D0032,Bug,Medium,Minor,In Progress,2024-01-16 08:48:27.064126,,,0,0,
I001666,P007,S0065,T004,D0038,Story,Critical,,Done,2024-01-15 18:05:59.919697,2024-01-16 03:59:59.919697,9.9,0,0,0.4125
I001667,P007,S0065,T004,D0002,Story,Medium,,Won't Fix,2024-01-14 18:42:23.975078,2024-01-15 06:18:23.975078,11.6,0,0,0.48333333333333334
I001668,P007,S0065,T004,D0052,Story,Low,,Won't Fix,2024-01-14 08:04:47.675378,2024-01-14 22:58:47.675378,14.9,0,0,0.6208333333333333
I001669,P007,S0065,T004,D0022,Bug,Low,Minor,Done,2024-01-14 16:52:35.547540,2024-01-16 17:46:35.547540,48.9,0,0,2.0375
I001670,P007,S0065,T004,D0005,Task,Low,,Done,2024-01-18 08:23:40.633669,2024-01-18 18:53:40.633669,10.5,0,0,0.4375
I001671,P007,S0065,T004,D0029,Story,Medium,,Done,2024-01-17 00:37:13.209880,2024-01-18 03:31:13.209880,26.9,0,0,1.1208333333333333
I001672,P007,S0065,T004,D0012,Bug,Low,Major,In Progress,2024-01-13 04:27:09.338342,,,0,0,
I001673,P007,S0065,T004,D0020,Story,Low,,Done,2024-01-21 17:44:03.547431,2024-01-22 02:44:03.547431,9.0,0,0,0.375
I001674,P007,S0066,T004,D0012,Story,Low,,In Progress,2024-01-27 05:33:10.709917,,,0,0,
I001675,P007,S0066,T004,D0052,Story,Medium,,Won't Fix,2024-02-03 18:10:57.090674,2024-02-04 09:28:57.090674,15.3,0,0,0.6375
I001676,P007,S0066,T004,D0002,Bug,Low,Major,Done,2024-02-05 08:45:32.288365,2024-02-06 05:09:32.288365,20.4,0,1,0.85
I001677,P007,S0066,T004,D0014,Task,Low,,Done,2024-02-03 13:01:41.940017,2024-02-07 10:25:41.940017,93.4,0,0,3.8916666666666666
I001678,P007,S0066,T004,D0020,Task,Low,,In Progress,2024-01-31 22:17:11.976504,,,0,0,
I001679,P007,S0066,T004,D0020,Bug,Low,Minor,Done,2024-02-06 19:26:58.860563,2024-02-07 10:56:58.860563,15.5,0,1,0.6458333333333334
I001680,P007,S0066,T004,D0049,Bug,High,Minor,Done,2024-02-04 01:20:42.384790,2024-02-04 21:50:42.384790,20.5,0,0,0.8541666666666666
I001681,P007,S0066,T004,D0007,Bug,High,Minor,Reopened,2024-02-01 13:21:12.662995,2024-02-02 01:33:12.662995,12.2,1,0,0.5083333333333333
I001682,P007,S0066,T004,D0012,Bug,Low,Major,Done,2024-01-27 23:19:56.553093,2024-01-29 09:19:56.553093,34.0,0,0,1.4166666666666667
I001683,P007,S0066,T004,D0007,Sub-task,Low,,Won't Fix,2024-02-06 00:00:00.487818,2024-02-07 13:36:00.487818,37.6,0,0,1.5666666666666667
I001684,P007,S0066,T004,D0007,Task,Medium,,In Progress,2024-01-27 08:25:09.592287,,,0,0,
I001685,P007,S0066,T004,D0058,Bug,Medium,Minor,Done,2024-01-27 02:52:19.805613,2024-01-28 13:46:19.805613,34.9,0,0,1.4541666666666666
I001686,P007,S0066,T004,D0052,Story,Medium,,Done,2024-02-04 20:57:56.293167,2024-02-06 11:27:56.293167,38.5,0,0,1.6041666666666667
I001687,P007,S0066,T004,D0034,Story,High,,Done,2024-02-01 12:23:36.598619,2024-02-03 11:41:36.598619,47.3,0,0,1.9708333333333334
I001688,P007,S0066,T004,D0038,Bug,High,Major,Done,2024-01-30 11:55:56.447574,2024-01-30 16:13:56.447574,4.3,0,0,0.17916666666666667
I001689,P007,S0066,T004,D0034,Sub-task,High,,In Progress,2024-02-07 20:27:43.793937,,,0,0,
I001690,P007,S0066,T004,D0034,Bug,Medium,Major,Done,2024-02-08 09:05:52.918979,2024-02-11 04:23:52.918979,67.3,0,0,2.8041666666666667
I001691,P007,S0067,T004,D0032,Task,Low,,Done,2024-02-10 20:05:05.869164,2024-02-11 14:35:05.869164,18.5,0,0,0.7708333333333334
I001692,P007,S0067,T004,D0034,Bug,Low,Minor,Done,2024-02-15 10:50:10.543578,2024-02-17 22:44:10.543578,59.9,0,0,2.495833333333333
I001693,P007,S0067,T004,D0012,Story,Low,,Done,2024-02-12 11:11:06.957000,2024-02-13 23:05:06.957000,35.9,0,0,1.4958333333333333
I001694,P007,S0067,T004,D0020,Story,Medium,,Done,2024-02-18 20:07:18.393649,2024-02-19 05:55:18.393649,9.8,0,0,0.4083333333333333
I001695,P007,S0067,T004,D0020,Task,Medium,,Won't Fix,2024-02-20 16:37:52.456444,2024-02-20 23:31:52.456444,6.9,0,0,0.2875
I001696,P007,S0067,T004,D0014,Bug,High,Minor,Done,2024-02-17 03:32:21.267327,2024-02-17 14:56:21.267327,11.4,0,0,0.475
I001697,P007,S0067,T004,D0012,Bug,Low,Critical,Done,2024-02-11 21:34:49.073985,2024-02-13 19:16:49.073985,45.7,0,0,1.9041666666666666
I001698,P007,S0067,T004,D0049,Story,Medium,,Done,2024-02-11 21:47:44.106541,2024-02-13 11:41:44.106541,37.9,0,0,1.5791666666666666
I001699,P007,S0067,T004,D0038,Story,Critical,,Won't Fix,2024-02-15 02:04:42.163993,2024-02-15 06:10:42.163993,4.1,0,0,0.17083333333333334
I001700,P007,S0067,T004,D0005,Story,Medium,,Done,2024-02-19 03:00:28.556301,2024-02-19 23:00:28.556301,20.0,0,0,0.8333333333333334
I001701,P007,S0067,T004,D0038,Bug,Low,Critical,Done,2024-02-13 20:34:20.503996,2024-02-15 13:34:20.503996,41.0,0,0,1.7083333333333333
I001702,P007,S0067,T004,D0002,Story,Medium,,Done,2024-02-11 09:04:49.739758,2024-02-12 03:40:49.739758,18.6,0,0,0.775
I001703,P007,S0067,T004,D0029,Task,Medium,,In Progress,2024-02-18 09:33:18.758791,,,0,0,
I001704,P007,S0067,T004,D0020,Bug,Medium,Minor,Done,2024-02-16 10:06:13.915369,2024-02-17 09:24:13.915369,23.3,0,0,0.9708333333333333
