pull_request_id,project_id,sprint_id,author_id,reviewer_id,opened_date,closed_date,review_time_hours,pr_size_lines,status,is_merged
PR001293,P007,S0067,D0032,D0002,2024-02-11 11:38:33.242814,2024-02-11 19:38:33.242814,8.0,51,Closed,0
PR001294,P007,S0067,D0034,D0022,2024-02-16 11:30:14.862086,2024-02-18 00:00:14.862086,36.5,228,Merged,1
PR001295,P007,S0067,D0005,D0022,2024-02-11 21:50:20.607544,2024-02-12 02:08:20.607544,4.3,101,Closed,0
PR001296,P007,S0067,D0012,D0038,2024-02-17 09:48:31.953199,2024-02-18 08:18:31.953199,22.5,23,Merged,1
PR001297,P007,S0067,D0038,D0002,2024-02-10 02:59:06.860167,,,211,Open,0
PR001298,P007,S0067,D0048,D0029,2024-02-20 16:14:20.408265,2024-02-20 23:32:20.408265,7.3,50,Merged,1
PR001299,P007,S0067,D0012,D0052,2024-02-10 05:36:36.561974,2024-02-11 11:48:36.561974,30.2,103,Merged,1
PR001300,P007,S0067,D0048,D0022,2024-02-19 16:46:23.413349,2024-02-20 17:16:23.413349,24.5,100,Closed,0
PR001301,P007,S0067,D0012,D0032,2024-02-14 10:05:22.688269,2024-02-14 12:05:22.688269,2.0,330,Merged,1
PR001302,P007,S0067,D0007,D0002,2024-02-18 18:12:02.774966,2024-02-18 23:54:02.774966,5.7,139,Merged,1
PR001303,P007,S0067,D0058,D0034,2024-02-10 19:23:28.154395,2024-02-11 17:35:28.154395,22.2,282,Merged,1
PR001304,P007,S0068,D0058,D0052,2024-02-28 15:44:40.185192,2024-02-29 07:14:40.185192,15.5,194,Merged,1
PR001305,P007,S0068,D0014,D0032,2024-03-05 16:59:40.925294,,,53,Open,0
PR001306,P007,S0068,D0022,D0032,2024-02-24 22:14:19.330944,2024-02-25 03:02:19.330944,4.8,193,Closed,0
PR001307,P007,S0068,D0048,D0020,2024-02-28 15:42:42.440677,2024-02-29 11:42:42.440677,20.0,16,Merged,1
PR001308,P007,S0068,D0034,D0007,2024-02-27 21:01:10.327693,2024-02-28 04:19:10.327693,7.3,34,Closed,0
PR001309,P007,S0068,D0032,D0022,2024-03-04 12:09:01.136716,2024-03-05 11:45:01.136716,23.6,212,Merged,1
PR001310,P007,S0068,D0048,D0029,2024-02-27 17:26:21.146903,2024-02-28 02:20:21.146903,8.9,198,Merged,1
PR001311,P007,S0068,D0035,D0052,2024-03-02 08:28:51.731812,,,30,Open,0
PR001312,P007,S0068,D0052,D0020,2024-02-25 05:56:18.529964,2024-02-25 19:38:18.529964,13.7,160,Closed,0
PR001313,P007,S0068,D0007,D0052,2024-02-27 04:48:17.906984,2024-02-27 12:24:17.906984,7.6,105,Merged,1
PR001314,P007,S0068,D0002,D0038,2024-02-24 13:05:56.269697,2024-02-24 20:23:56.269697,7.3,174,Merged,1
PR001315,P007,S0068,D0032,D0005,2024-03-04 16:18:14.263973,2024-03-05 06:00:14.263973,13.7,254,Merged,1
PR001316,P007,S0068,D0038,D0002,2024-02-25 11:10:55.391519,,,75,Open,0
PR001317,P007,S0068,D0048,D0022,2024-03-01 09:22:20.197700,2024-03-02 02:28:20.197700,17.1,149,Closed,0
PR001318,P007,S0068,D0058,D0048,2024-03-04 04:29:49.008082,2024-03-04 10:11:49.008082,5.7,72,Merged,1
PR001319,P007,S0068,D0034,D0032,2024-02-26 01:02:53.433411,,,92,Open,0
PR001320,P007,S0068,D0032,D0029,2024-03-01 17:09:54.041834,,,87,Open,0
PR001321,P007,S0069,D0005,D0020,2024-03-11 03:25:50.693897,2024-03-11 15:13:50.693897,11.8,26,Merged,1
PR001322,P007,S0069,D0005,D0049,2024-03-16 17:38:57.784883,2024-03-17 08:32:57.784883,14.9,70,Closed,0
PR001323,P007,S0069,D0032,D0058,2024-03-11 22:44:10.970634,2024-03-12 19:08:10.970634,20.4,174,Closed,0
PR001324,P007,S0069,D0005,D0048,2024-03-20 04:28:13.357529,2024-03-20 12:16:13.357529,7.8,69,Closed,0
PR001325,P007,S0069,D0022,D0005,2024-03-18 17:46:50.138648,,,160,Open,0
PR001326,P007,S0069,D0029,D0032,2024-03-20 00:23:53.764811,2024-03-20 13:35:53.764811,13.2,37,Merged,1
PR001327,P007,S0069,D0014,D0020,2024-03-15 05:26:08.915457,2024-03-15 19:32:08.915457,14.1,138,Merged,1
PR001328,P007,S0069,D0034,D0029,2024-03-14 07:21:30.253853,2024-03-14 11:57:30.253853,4.6,14,Merged,1
PR001329,P007,S0069,D0058,D0020,2024-03-19 09:15:30.295805,2024-03-20 09:39:30.295805,24.4,195,Merged,1
PR001330,P007,S0069,D0058,D0029,2024-03-12 12:39:28.696758,2024-03-12 14:03:28.696758,1.4,154,Merged,1
PR001331,P007,S0069,D0007,D0035,2024-03-18 16:40:59.135405,2024-03-18 20:28:59.135405,3.8,49,Closed,0
PR001332,P007,S0069,D0014,D0032,2024-03-15 12:50:43.483499,2024-03-16 01:32:43.483499,12.7,56,Closed,0
PR001333,P007,S0069,D0049,D0029,2024-03-17 04:14:15.763954,2024-03-17 05:38:15.763954,1.4,204,Closed,0
PR001334,P007,S0069,D0035,D0032,2024-03-19 14:29:40.949493,2024-03-20 00:29:40.949493,10.0,146,Merged,1
PR001335,P007,S0070,D0012,D0052,2024-03-28 16:07:06.186229,2024-03-29 14:19:06.186229,22.2,161,Merged,1
PR001336,P007,S0070,D0014,D0002,2024-03-30 00:44:16.771967,2024-03-30 16:56:16.771967,16.2,80,Merged,1
PR001337,P007,S0070,D0038,D0002,2024-04-02 09:18:42.333533,2024-04-02 11:30:42.333533,2.2,47,Merged,1
PR001338,P007,S0070,D0048,D0002,2024-03-29 17:35:21.651415,2024-03-29 22:23:21.651415,4.8,169,Merged,1
PR001339,P007,S0070,D0048,D0007,2024-03-31 22:08:20.451334,2024-04-01 17:50:20.451334,19.7,145,Merged,1
PR001340,P007,S0070,D0012,D0049,2024-03-27 14:27:07.820863,,,135,Open,0
PR001341,P007,S0070,D0052,D0007,2024-04-02 19:20:14.930516,2024-04-03 17:38:14.930516,22.3,56,Merged,1
PR001342,P007,S0070,D0058,D0007,2024-03-29 12:15:39.898068,2024-03-29 18:15:39.898068,6.0,122,Merged,1
PR001343,P007,S0070,D0014,D0012,2024-04-03 21:15:11.378571,2024-04-04 11:51:11.378571,14.6,191,Merged,1
PR001344,P007,S0070,D0034,D0014,2024-04-01 03:50:53.168190,2024-04-01 07:26:53.168190,3.6,64,Merged,1
PR001345,P007,S0070,D0049,D0002,2024-03-23 20:50:07.839219,2024-03-24 07:14:07.839219,10.4,140,Merged,1
PR001346,P007,S0070,D0052,D0029,2024-04-02 01:52:31.374507,2024-04-02 04:10:31.374507,2.3,139,Merged,1
PR001347,P007,S0070,D0012,D0048,2024-04-01 00:16:39.639360,2024-04-02 04:58:39.639360,28.7,206,Closed,0
PR001348,P007,S0070,D0034,D0049,2024-04-03 18:21:58.808988,2024-04-04 07:09:58.808988,12.8,165,Merged,1
PR001349,P008,S0071,D0028,D0011,2023-12-30 05:41:25.561939,2023-12-30 12:47:25.561939,7.1,104,Merged,1
PR001350,P008,S0071,D0016,D0051,2024-01-08 08:05:56.123903,2024-01-08 11:29:56.123903,3.4,110,Merged,1
PR001351,P008,S0071,D0051,D0016,2024-01-01 11:19:10.826985,2024-01-01 21:07:10.826985,9.8,53,Closed,0
PR001352,P008,S0071,D0028,D0039,2024-01-07 21:15:47.728740,2024-01-08 12:15:47.728740,15.0,154,Merged,1
PR001353,P008,S0071,D0039,D0011,2024-01-06 21:03:50.337618,2024-01-07 02:21:50.337618,5.3,76,Merged,1
PR001354,P008,S0071,D0028,D0011,2023-12-31 00:10:31.624447,2023-12-31 19:52:31.624447,19.7,110,Merged,1
PR001355,P008,S0071,D0051,D0028,2024-01-06 06:00:42.878086,2024-01-08 17:42:42.878086,59.7,104,Closed,0
PR001356,P008,S0071,D0011,D0051,2023-12-31 01:12:07.619585,2023-12-31 03:24:07.619585,2.2,7,Merged,1
PR001357,P008,S0071,D0011,D0039,2024-01-08 00:31:12.475564,2024-01-08 12:25:12.475564,11.9,70,Merged,1
PR001358,P008,S0071,D0051,D0016,2023-12-28 13:15:09.381901,2023-12-28 22:39:09.381901,9.4,25,Merged,1
PR001359,P008,S0071,D0016,D0028,2023-12-31 13:52:18.556451,,,82,Open,0
PR001360,P008,S0071,D0039,D0028,2024-01-04 19:54:42.574283,2024-01-06 00:42:42.574283,28.8,37,Merged,1
PR001361,P008,S0071,D0028,D0039,2023-12-31 11:14:01.392938,2023-12-31 17:26:01.392938,6.2,8,Merged,1
PR001362,P008,S0071,D0039,D0051,2023-12-31 07:36:42.945540,2023-12-31 09:06:42.945540,1.5,78,Merged,1
PR001363,P008,S0071,D0039,D0016,2024-01-05 21:37:12.820381,2024-01-06 18:49:12.820381,21.2,84,Merged,1
PR001364,P008,S0071,D0016,D0039,2023-12-30 13:29:56.404147,2023-12-30 21:05:56.404147,7.6,65,Merged,1
PR001365,P008,S0071,D0051,D0011,2024-01-08 22:29:18.063889,2024-01-11 01:17:18.063889,50.8,201,Merged,1
PR001366,P008,S0071,D0016,D0051,2024-01-04 21:08:37.759851,2024-01-05 06:14:37.759851,9.1,99,Merged,1
PR001367,P008,S0072,D0051,D0016,2024-01-11 06:21:29.010829,2024-01-11 20:33:29.010829,14.2,67,Merged,1
PR001368,P008,S0072,D0051,D0016,2024-01-22 09:28:07.537784,2024-01-24 16:34:07.537784,55.1,104,Merged,1
PR001369,P008,S0072,D0039,D0016,2024-01-19 13:31:51.176175,2024-01-20 09:43:51.176175,20.2,158,Merged,1
PR001370,P008,S0072,D0028,D0039,2024-01-17 14:22:12.848051,2024-01-18 17:22:12.848051,27.0,143,Merged,1
PR001371,P008,S0072,D0016,D0011,2024-01-14 02:17:09.717624,2024-01-15 05:05:09.717624,26.8,126,Closed,0
PR001372,P008,S0072,D0011,D0039,2024-01-21 19:28:42.388538,2024-01-21 21:28:42.388538,,111,Closed,0
PR001373,P008,S0072,D0039,D0016,2024-01-20 12:33:58.421693,2024-01-20 20:33:58.421693,8.0,97,Merged,1
PR001374,P008,S0072,D0028,D0016,2024-01-19 13:20:46.004745,2024-01-20 02:44:46.004745,13.4,77,Merged,1
PR001375,P008,S0072,D0051,D0016,2024-01-15 22:23:10.558786,,,65,Open,0
PR001376,P008,S0072,D0016,D0028,2024-01-17 20:58:45.338586,2024-01-18 09:22:45.338586,12.4,142,Merged,1
PR001377,P008,S0072,D0051,D0011,2024-01-16 06:37:11.821187,2024-01-16 14:01:11.821187,7.4,41,Merged,1
PR001378,P008,S0072,D0011,D0051,2024-01-21 14:18:12.451365,2024-01-22 05:36:12.451365,15.3,188,Merged,1
PR001379,P008,S0072,D0051,D0016,2024-01-11 14:48:04.504399,2024-01-12 13:48:04.504399,23.0,239,Merged,1
PR001380,P008,S0072,D0039,D0028,2024-01-15 15:47:47.718309,2024-01-15 19:05:47.718309,3.3,42,Merged,1
PR001381,P008,S0073,D0028,D0011,2024-01-29 04:30:55.214886,2024-01-29 14:30:55.214886,10.0,104,Merged,1
PR001382,P008,S0073,D0011,D0016,2024-01-26 18:59:43.697998,,,101,Open,0
PR001383,P008,S0073,D0051,D0011,2024-01-31 03:52:14.185348,,,270,Open,0
PR001384,P008,S0073,D0039,D0028,2024-01-26 15:08:11.953419,2024-01-28 05:02:11.953419,37.9,245,Merged,1
PR001385,P008,S0073,D0039,D0016,2024-01-29 04:06:24.478025,2024-01-29 20:30:24.478025,16.4,53,Closed,0
PR001386,P008,S0073,D0051,D0016,2024-01-26 09:54:07.522958,2024-01-27 04:54:07.522958,19.0,55,Merged,1
PR001387,P008,S0073,D0016,D0039,2024-01-31 16:11:26.682696,2024-02-01 10:59:26.682696,18.8,97,Closed,0
PR001388,P008,S0073,D0028,D0016,2024-01-28 01:27:39.752073,,,83,Open,0
PR001389,P008,S0073,D0051,D0028,2024-01-25 17:22:01.601223,2024-01-26 04:58:01.601223,11.6,124,Merged,1
PR001390,P008,S0073,D0028,D0051,2024-01-28 15:43:35.533676,2024-01-29 19:13:35.533676,27.5,74,Closed,0
PR001391,P008,S0073,D0011,D0039,2024-01-30 15:13:02.150347,2024-02-01 16:13:02.150347,49.0,14,Merged,1
PR001392,P008,S0073,D0028,D0016,2024-02-01 04:14:05.599826,2024-02-01 20:02:05.599826,15.8,56,Merged,1
PR001393,P008,S0073,D0028,D0016,2024-01-26 22:09:15.479749,2024-01-27 09:27:15.479749,11.3,157,Merged,1
PR001394,P008,S0073,D0011,D0051,2024-01-30 00:16:44.023721,2024-01-31 03:16:44.023721,27.0,131,Merged,1
PR001395,P008,S0073,D0011,D0028,2024-01-27 03:09:59.536362,2024-01-28 13:21:59.536362,34.2,90,Merged,1
PR001396,P008,S0073,D0051,D0011,2024-02-05 18:09:10.743073,2024-02-06 16:15:10.743073,22.1,399,Merged,1
PR001397,P008,S0073,D0016,D0028,2024-02-01 03:33:53.447077,2024-02-01 16:09:53.447077,12.6,101,Merged,1
PR001398,P008,S0073,D0028,D0011,2024-02-01 13:30:37.943032,,,503,Open,0
PR001399,P008,S0073,D0028,D0011,2024-02-01 02:03:42.099400,2024-02-02 01:57:42.099400,23.9,19,Merged,1
PR001400,P008,S0073,D0011,D0028,2024-01-28 17:30:52.147924,2024-01-30 02:36:52.147924,33.1,239,Merged,1
PR001401,P008,S0073,D0016,D0039,2024-01-25 23:36:22.624520,,,62,Open,0
PR001402,P008,S0073,D0011,D0039,2024-01-31 05:24:42.396156,2024-02-01 06:48:42.396156,25.4,58,Merged,1
PR001403,P008,S0073,D0011,D0016,2024-02-03 00:43:31.790618,2024-02-04 04:01:31.790618,27.3,87,Closed,0
PR001404,P008,S0073,D0028,D0011,2024-02-04 08:02:10.823821,2024-02-05 02:02:10.823821,18.0,58,Merged,1
PR001405,P008,S0073,D0028,D0039,2024-02-04 10:19:57.891812,2024-02-04 14:13:57.891812,3.9,56,Merged,1
PR001406,P008,S0073,D0051,D0011,2024-02-02 18:00:46.097300,2024-02-04 00:30:46.097300,30.5,65,Merged,1
PR001407,P008,S0073,D0016,D0028,2024-01-31 08:12:45.431501,2024-02-01 01:30:45.431501,17.3,135,Merged,1
PR001408,P008,S0074,D0051,D0016,2024-02-17 00:50:02.976313,,,235,Open,0
PR001409,P008,S0074,D0051,D0028,2024-02-11 07:49:38.670899,2024-02-12 14:37:38.670899,30.8,118,Merged,1
PR001410,P008,S0074,D0039,D0051,2024-02-18 18:45:09.439053,2024-02-20 05:03:09.439053,34.3,156,Merged,1
PR001411,P008,S0074,D0039,D0051,2024-02-11 10:27:52.257864,2024-02-11 12:39:52.257864,2.2,48,Merged,1
PR001412,P008,S0074,D0016,D0028,2024-02-15 03:09:39.679739,2024-02-15 17:57:39.679739,14.8,126,Merged,1
PR001413,P008,S0074,D0011,D0028,2024-02-10 18:09:29.544956,2024-02-11 14:45:29.544956,20.6,71,Closed,0
PR001414,P008,S0074,D0011,D0028,2024-02-12 18:33:32.117304,2024-02-13 01:39:32.117304,7.1,44,Closed,0
PR001415,P008,S0074,D0016,D0039,2024-02-16 12:01:19.103236,,,311,Open,0
PR001416,P008,S0074,D0051,D0039,2024-02-10 10:07:29.737101,,,112,Open,0
PR001417,P008,S0074,D0011,D0028,2024-02-16 12:42:37.901438,2024-02-17 03:48:37.901438,15.1,30,Merged,1
PR001418,P008,S0074,D0016,D0011,2024-02-14 17:34:50.792273,,,43,Open,0
PR001419,P008,S0074,D0016,D0051,2024-02-19 02:29:50.383387,2024-02-20 07:05:50.383387,28.6,99,Closed,0
PR001420,P008,S0074,D0028,D0051,2024-02-09 17:06:48.309199,2024-02-12 10:18:48.309199,65.2,60,Merged,1
PR001421,P008,S0074,D0039,D0016,2024-02-19 20:00:51.801799,,,46,Open,0
PR001422,P008,S0074,D0039,D0051,2024-02-08 12:17:59.827828,2024-02-09 21:23:59.827828,33.1,133,Merged,1
PR001423,P008,S0074,D0028,D0039,2024-02-17 20:02:47.025258,2024-02-19 15:50:47.025258,43.8,121,Merged,1
PR001424,P008,S0074,D0051,D0016,2024-02-12 15:38:25.760186,2024-02-13 07:14:25.760186,15.6,81,Merged,1
PR001425,P008,S0074,D0011,D0051,2024-02-16 12:04:48.798778,2024-02-17 12:22:48.798778,24.3,211,Merged,1
PR001426,P008,S0074,D0011,D0016,2024-02-13 17:53:52.194183,2024-02-14 13:35:52.194183,19.7,51,Merged,1
PR001427,P008,S0074,D0016,D0028,2024-02-15 03:12:01.826843,2024-02-15 11:48:01.826843,8.6,167,Closed,0
PR001428,P008,S0074,D0016,D0011,2024-02-16 00:08:36.740473,2024-02-16 17:38:36.740473,17.5,139,Merged,1
PR001429,P008,S0074,D0011,D0028,2024-02-15 01:30:54.529966,2024-02-16 05:36:54.529966,28.1,79,Merged,1
PR001430,P008,S0074,D0016,D0011,2024-02-13 15:08:42.173251,2024-02-20 13:38:42.173251,166.5,278,Merged,1
PR001431,P008,S0074,D0028,D0016,2024-02-14 21:25:57.638804,2024-02-17 06:55:57.638804,57.5,68,Merged,1
PR001432,P008,S0074,D0011,D0039,2024-02-12 22:34:39.097654,2024-02-13 20:40:39.097654,22.1,13,Merged,1
PR001433,P008,S0074,D0028,D0039,2024-02-10 02:41:18.488950,2024-02-11 02:11:18.488950,23.5,126,Merged,1
PR001434,P008,S0074,D0011,D0016,2024-02-18 18:27:08.266082,2024-02-19 12:33:08.266082,18.1,64,Merged,1
PR001435,P008,S0074,D0016,D0011,2024-02-13 08:06:31.004826,,,70,Open,0
PR001436,P008,S0074,D0051,D0016,2024-02-15 07:57:07.908123,2024-02-15 20:21:07.908123,12.4,30,Merged,1
PR001437,P008,S0075,D0051,D0039,2024-02-26 01:32:51.674764,2024-02-27 10:44:51.674764,33.2,243,Merged,1
PR001438,P008,S0075,D0051,D0028,2024-02-25 16:45:32.891085,,,105,Open,0
PR001439,P008,S0075,D0039,D0016,2024-03-01 03:24:30.975721,2024-03-01 17:12:30.975721,13.8,110,Merged,1
PR001440,P008,S0075,D0028,D0016,2024-03-04 18:23:34.011113,2024-03-05 15:23:34.011113,21.0,199,Merged,1
PR001441,P008,S0075,D0051,D0011,2024-02-22 00:05:05.326300,2024-02-24 00:11:05.326300,48.1,139,Merged,1
PR001442,P008,S0075,D0028,D0039,2024-02-25 00:37:30.040159,2024-02-26 15:01:30.040159,38.4,110,Merged,1
PR001443,P008,S0075,D0016,D0051,2024-02-28 12:04:53.018405,2024-02-29 02:22:53.018405,14.3,15,Closed,0
PR001444,P008,S0075,D0028,D0011,2024-03-03 05:29:01.611823,2024-03-03 23:29:01.611823,18.0,134,Merged,1
PR001445,P008,S0075,D0039,D0016,2024-02-28 03:53:49.361237,2024-02-29 08:11:49.361237,28.3,66,Merged,1
PR001446,P008,S0075,D0051,D0011,2024-02-25 11:34:44.715101,2024-02-28 12:22:44.715101,72.8,82,Merged,1
PR001447,P008,S0075,D0051,D0028,2024-02-29 08:13:13.360614,2024-03-02 08:07:13.360614,47.9,300,Merged,1
PR001448,P008,S0075,D0011,D0039,2024-02-29 03:57:08.043139,2024-03-01 01:57:08.043139,22.0,183,Closed,0
PR001449,P008,S0076,D0011,D0051,2024-03-16 08:15:56.467811,2024-03-18 04:51:56.467811,44.6,118,Merged,1
PR001450,P008,S0076,D0039,D0051,2024-03-14 16:51:56.399567,2024-03-15 06:03:56.399567,13.2,87,Merged,1
PR001451,P008,S0076,D0028,D0051,2024-03-17 07:33:32.361632,2024-03-17 15:39:32.361632,8.1,425,Merged,1
PR001452,P008,S0076,D0039,D0028,2024-03-07 10:18:49.492723,2024-03-07 18:18:49.492723,8.0,89,Closed,0
PR001453,P008,S0076,D0039,D0011,2024-03-11 08:36:02.887463,2024-03-14 15:00:02.887463,78.4,117,Merged,1
PR001454,P008,S0076,D0051,D0039,2024-03-18 02:52:41.187950,2024-03-18 08:04:41.187950,5.2,2,Merged,1
PR001455,P008,S0076,D0016,D0011,2024-03-15 03:33:56.064777,2024-03-16 06:33:56.064777,27.0,195,Merged,1
PR001456,P008,S0076,D0011,D0039,2024-03-13 02:26:07.612849,2024-03-14 09:56:07.612849,31.5,293,Merged,1
PR001457,P008,S0076,D0051,D0011,2024-03-10 21:12:42.262995,2024-03-11 08:42:42.262995,11.5,102,Closed,0
PR001458,P008,S0076,D0028,D0011,2024-03-14 04:45:48.172832,2024-03-14 16:03:48.172832,11.3,177,Merged,1
PR001459,P008,S0076,D0039,D0051,2024-03-18 07:23:28.734033,2024-03-19 02:11:28.734033,18.8,27,Closed,0
PR001460,P008,S0076,D0039,D0016,2024-03-18 12:03:28.443666,2024-03-19 13:21:28.443666,25.3,217,Merged,1
PR001461,P008,S0076,D0051,D0028,2024-03-12 02:20:22.366909,2024-03-12 18:50:22.366909,16.5,43,Merged,1
PR001462,P008,S0077,D0011,D0039,2024-03-25 08:27:03.292071,2024-03-25 17:09:03.292071,8.7,55,Merged,1
PR001463,P008,S0077,D0051,D0016,2024-03-27 18:18:04.602160,,,74,Open,0
PR001464,P008,S0077,D0028,D0051,2024-03-29 01:26:08.887457,2024-03-30 11:38:08.887457,34.2,61,Closed,0
PR001465,P008,S0077,D0028,D0051,2024-03-29 09:51:56.419566,2024-03-30 06:09:56.419566,20.3,190,Merged,1
PR001466,P008,S0077,D0051,D0011,2024-03-30 19:25:40.431350,2024-04-02 11:55:40.431350,64.5,188,Merged,1
PR001467,P008,S0077,D0011,D0016,2024-03-28 09:30:54.021887,2024-03-28 22:12:54.021887,12.7,82,Merged,1
PR001468,P008,S0077,D0011,D0039,2024-03-26 07:44:16.805444,2024-03-28 23:26:16.805444,63.7,289,Merged,1
PR001469,P008,S0077,D0011,D0028,2024-03-21 00:03:57.847167,2024-03-21 10:27:57.847167,10.4,46,Merged,1
PR001470,P008,S0077,D0051,D0039,2024-03-28 20:42:02.817313,2024-03-29 04:54:02.817313,8.2,31,Merged,1
PR001471,P008,S0077,D0051,D0039,2024-03-22 11:28:46.750058,2024-03-22 20:04:46.750058,8.6,66,Merged,1
PR001472,P008,S0077,D0028,D0011,2024-03-22 15:16:15.387680,2024-03-23 07:16:15.387680,16.0,44,Merged,1
PR001473,P008,S0078,D0028,D0051,2024-04-08 20:55:07.034092,,,116,Open,0
PR001474,P008,S0078,D0016,D0011,2024-04-11 07:51:56.472538,2024-04-11 22:27:56.472538,14.6,105,Merged,1
PR001475,P008,S0078,D0051,D0039,2024-04-11 11:20:04.073677,2024-04-11 21:14:04.073677,9.9,77,Merged,1
PR001476,P008,S0078,D0028,D0051,2024-04-11 12:48:16.768672,2024-04-14 04:18:16.768672,63.5,202,Merged,1
PR001477,P008,S0078,D0016,D0028,2024-04-06 17:41:28.292622,2024-04-06 20:23:28.292622,2.7,27,Closed,0
PR001478,P008,S0078,D0011,D0051,2024-04-13 02:26:10.869199,2024-04-13 11:44:10.869199,9.3,88,Merged,1
PR001479,P008,S0078,D0028,D0016,2024-04-05 06:42:15.018763,2024-04-08 01:42:15.018763,67.0,405,Merged,1
PR001480,P008,S0078,D0051,D0016,2024-04-07 21:20:53.522634,2024-04-09 03:14:53.522634,29.9,149,Merged,1
PR001481,P008,S0078,D0011,D0051,2024-04-12 05:10:39.778180,2024-04-13 15:52:39.778180,34.7,192,Merged,1
PR001482,P008,S0078,D0051,D0016,2024-04-07 03:34:20.784540,2024-04-07 22:34:20.784540,19.0,160,Merged,1
PR001483,P008,S0078,D0028,D0051,2024-04-07 20:57:59.495112,2024-04-10 15:51:59.495112,66.9,218,Closed,0
PR001484,P008,S0078,D0028,D0039,2024-04-08 02:22:23.316532,2024-04-08 15:46:23.316532,13.4,82,Merged,1
PR001485,P008,S0078,D0011,D0051,2024-04-14 17:42:13.983004,2024-04-15 06:00:13.983004,12.3,5,Merged,1
PR001486,P008,S0078,D0016,D0039,2024-04-08 14:02:15.501300,2024-04-08 23:32:15.501300,9.5,486,Merged,1
PR001487,P008,S0078,D0011,D0028,2024-04-15 18:35:00.745275,2024-04-18 12:35:00.745275,66.0,198,Merged,1
PR001488,P008,S0078,D0016,D0051,2024-04-05 01:20:22.310841,2024-04-07 17:02:22.310841,63.7,117,Merged,1
PR001489,P008,S0078,D0028,D0016,2024-04-11 22:20:26.320417,,,64,Open,0
PR001490,P008,S0078,D0011,D0051,2024-04-13 00:02:46.092395,2024-04-14 02:32:46.092395,26.5,137,Merged,1
PR001491,P008,S0078,D0016,D0011,2024-04-14 03:12:18.459121,2024-04-15 02:18:18.459121,23.1,99,Merged,1
PR001492,P008,S0078,D0051,D0039,2024-04-14 06:32:12.148899,2024-04-15 00:08:12.148899,17.6,158,Closed,0
PR001493,P008,S0078,D0039,D0051,2024-04-08 22:41:13.611323,2024-04-09 11:17:13.611323,12.6,49,Merged,1
PR001494,P008,S0078,D0039,D0016,2024-04-06 14:36:52.564516,2024-04-07 12:06:52.564516,21.5,202,Merged,1
PR001495,P008,S0078,D0039,D0051,2024-04-12 16:24:08.745680,2024-04-13 02:12:08.745680,,28,Merged,1
PR001496,P008,S0078,D0028,D0039,2024-04-13 17:25:43.045643,2024-04-14 18:43:43.045643,25.3,48,Closed,0
PR001497,P008,S0079,D0051,D0011,2024-04-28 03:19:20.898454,2024-04-28 16:13:20.898454,12.9,19,Merged,1
PR001498,P008,S0079,D0016,D0051,2024-04-23 22:07:55.941131,2024-04-25 14:43:55.941131,40.6,77,Closed,0
PR001499,P008,S0079,D0011,D0028,2024-04-26 23:27:36.941646,2024-04-27 14:57:36.941646,15.5,168,Merged,1
PR001500,P008,S0079,D0039,D0016,2024-04-18 12:43:19.224521,2024-04-18 15:25:19.224521,2.7,17,Merged,1
PR001501,P008,S0079,D0039,D0051,2024-04-26 06:48:20.195030,2024-04-27 01:06:20.195030,18.3,90,Merged,1
PR001502,P008,S0079,D0016,D0011,2024-04-26 17:10:59.851435,2024-04-28 00:46:59.851435,31.6,89,Merged,1
PR001503,P008,S0079,D0011,D0051,2024-04-19 01:51:01.832979,2024-04-21 08:39:01.832979,54.8,198,Merged,1
PR001504,P008,S0079,D0039,D0016,2024-04-23 14:28:53.626138,2024-04-23 21:34:53.626138,7.1,189,Merged,1
PR001505,P008,S0079,D0011,D0051,2024-04-24 12:18:27.131236,2024-04-25 17:36:27.131236,29.3,258,Merged,1
PR001506,P008,S0079,D0051,D0016,2024-04-22 09:48:55.059287,2024-04-22 18:12:55.059287,8.4,45,Merged,1
PR001507,P008,S0079,D0028,D0016,2024-04-19 15:28:26.596044,,,80,Open,0
PR001508,P008,S0079,D0011,D0051,2024-04-19 17:18:01.072855,2024-04-21 12:30:01.072855,43.2,69,Merged,1
PR001509,P008,S0079,D0016,D0028,2024-04-29 21:37:28.901719,2024-04-30 12:07:28.901719,14.5,16,Closed,0
PR001510,P008,S0079,D0039,D0016,2024-04-20 19:52:37.348812,2024-04-21 15:22:37.348812,19.5,17,Merged,1
PR001511,P008,S0079,D0039,D0016,2024-04-20 10:19:17.338216,2024-04-20 20:07:17.338216,9.8,41,Merged,1
PR001512,P008,S0079,D0039,D0028,2024-04-18 00:16:55.867480,2024-04-18 23:28:55.867480,23.2,50,Merged,1
PR001513,P008,S0079,D0039,D0028,2024-04-20 08:15:07.497056,2024-04-20 19:39:07.497056,11.4,102,Merged,1
PR001514,P008,S0079,D0016,D0051,2024-04-23 00:57:17.231362,2024-04-23 23:03:17.231362,22.1,229,Closed,0
PR001515,P008,S0079,D0028,D0016,2024-04-20 22:11:33.982590,2024-04-21 19:41:33.982590,21.5,28,Merged,1
PR001516,P008,S0079,D0039,D0051,2024-04-18 20:48:02.723353,2024-04-19 18:06:02.723353,21.3,78,Merged,1
PR001517,P008,S0079,D0039,D0011,2024-04-19 14:09:21.590351,2024-04-19 20:57:21.590351,6.8,73,Merged,1
